ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency,estimated_dwt,CII_score,Eff_Flag,fuel intensity,ship_type,dwt
NG083,Oil Service Boat,Warri-Bonny,June,136.76,Diesel,4079.97,12130.44,Moderate,72.43,1500,59.13249488,LOW,29.83,,
NG083,Oil Service Boat,Warri-Bonny,July,21.43,Diesel,732.09,1981.43,Calm,70.53,1500,61.64037953,LOW,34.16,,
NG083,Oil Service Boat,Escravos-Lagos,August,60.06,Diesel,1746.95,5146.75,Moderate,89.05,1500,57.12898213,OK,29.09,,
NG083,Oil Service Boat,Port Harcourt-Lagos,September,149.51,Diesel,4408.92,11330.54,Stormy,77.56,1500,50.52299735,OK,29.49,,
NG083,Oil Service Boat,Escravos-Lagos,October,67.53,HFO,2264.51,6494.42,Stormy,83.97,1500,64.11392468,OK,33.53,,
NG083,Oil Service Boat,Port Harcourt-Lagos,November,51.71,Diesel,1644.81,4189.89,Stormy,72.01,1500,54.01779153,LOW,31.81,,
NG083,Oil Service Boat,Lagos-Apapa,December,92.1,HFO,3220.76,8191.16,Moderate,82.07,1500,59.29178429,OK,34.97,,
NG084,Fishing Trawler,Warri-Bonny,January,126.91,Diesel,3765.37,10827.73,Moderate,80.13,500,170.6363565,OK,29.67,,
NG084,Fishing Trawler,Lagos-Apapa,February,161.99,Diesel,3592.01,10431.57,Moderate,70.83,500,128.792765,LOW,22.17,,
NG084,Fishing Trawler,Warri-Bonny,March,119.43,HFO,3159.13,8458.54,Moderate,86.27,500,141.648497,OK,26.45,,
NG084,Fishing Trawler,Warri-Bonny,April,115.97,Diesel,2914.71,7450.23,Calm,89.95,500,128.4854704,OK,25.13,,
NG084,Fishing Trawler,Escravos-Lagos,May,140.93,Diesel,3123.16,8133.81,Calm,81.87,500,115.4304974,OK,22.16,,
NG084,Fishing Trawler,Warri-Bonny,June,199.81,Diesel,4967.24,14119.67,Moderate,91.56,500,141.3309644,OK,24.86,,
NG084,Fishing Trawler,Port Harcourt-Lagos,July,165.27,HFO,4567.73,11974.13,Stormy,74.01,500,144.9038543,LOW,27.64,,
NG084,Fishing Trawler,Warri-Bonny,August,77.03,HFO,1673.46,4290.22,Calm,83.29,500,111.3908867,OK,21.72,,
NG084,Fishing Trawler,Port Harcourt-Lagos,September,95.42,Diesel,1941.68,5247.58,Moderate,73.12,500,109.9891008,LOW,20.35,,
NG084,Fishing Trawler,Lagos-Apapa,October,66.88,Diesel,1614.5,4210.33,Calm,73.91,500,125.9069976,LOW,24.14,,
NG084,Fishing Trawler,Lagos-Apapa,November,121.16,HFO,2780.05,7288.36,Calm,73.7,500,120.3096732,LOW,22.95,,
NG084,Fishing Trawler,Warri-Bonny,December,118.03,HFO,2778.69,7990.66,Moderate,93.59,500,135.4004914,OK,23.54,,
NG085,Tanker Ship,Port Harcourt-Lagos,January,119.04,Diesel,4660.57,13132.83,Calm,77.62,100000,1.103228327,OK,39.15,,
NG085,Tanker Ship,Escravos-Lagos,February,76.49,HFO,3651.8,9909.18,Calm,91,100000,1.295486992,OK,47.74,,
NG085,Tanker Ship,Lagos-Apapa,March,206.81,HFO,9953.86,28157.6,Calm,90.18,100000,1.361520236,OK,48.13,,
NG085,Tanker Ship,Escravos-Lagos,April,441.81,HFO,18535.47,48555.13,Moderate,79.61,100000,1.099004776,OK,41.95,,
NG085,Tanker Ship,Port Harcourt-Lagos,May,115.57,Diesel,3509.64,10440.23,Stormy,88.01,100000,0.903368521,OK,30.37,,
NG085,Tanker Ship,Escravos-Lagos,June,435.76,HFO,14392.02,39209.32,Stormy,70.77,100000,0.899791628,LOW,33.03,,
NG085,Tanker Ship,Escravos-Lagos,July,231.77,Diesel,7505.5,21079.25,Moderate,85.07,100000,0.909490012,OK,32.38,,
NG085,Tanker Ship,Port Harcourt-Lagos,August,88.81,HFO,4282.41,10884.08,Calm,78.59,100000,1.225546673,OK,48.22,,
NG085,Tanker Ship,Port Harcourt-Lagos,September,487.34,HFO,16075.79,46893.78,Calm,85.83,100000,0.962239504,OK,32.99,,
NG085,Tanker Ship,Escravos-Lagos,October,305.38,HFO,13160.89,37035.32,Calm,78.95,100000,1.212761805,OK,43.10,,
NG085,Tanker Ship,Escravos-Lagos,November,404.67,Diesel,15459.51,44724.47,Moderate,78.49,100000,1.105208441,OK,38.20,,
NG085,Tanker Ship,Port Harcourt-Lagos,December,438.81,HFO,20172.76,54794.68,Calm,76.39,100000,1.248710832,OK,45.97,,
NG086,Oil Service Boat,Port Harcourt-Lagos,January,93.39,Diesel,2700.59,8062.21,Stormy,84.67,1500,57.55227183,OK,28.92,,
NG086,Oil Service Boat,Escravos-Lagos,February,54.67,Diesel,1503.38,4082.06,Stormy,81.74,1500,49.77818426,OK,27.50,,
NG086,Oil Service Boat,Escravos-Lagos,March,129.38,Diesel,4118.22,11198.28,Moderate,82.1,1500,57.70227238,OK,31.83,,
NG086,Oil Service Boat,Escravos-Lagos,April,70.55,Diesel,2085.57,6215.44,Calm,82.71,1500,58.73319159,OK,29.56,,
NG086,Oil Service Boat,Port Harcourt-Lagos,May,116.25,Diesel,3866.17,11273.16,Stormy,78.83,1500,64.64894624,OK,33.26,,
NG086,Oil Service Boat,Lagos-Apapa,June,101.72,HFO,3315.76,8756.07,Calm,77.7,1500,57.38674794,OK,32.60,,
NG086,Oil Service Boat,Lagos-Apapa,July,120.9,HFO,3856.34,11079.7,Moderate,73.46,1500,61.09567135,LOW,31.90,,
NG086,Oil Service Boat,Warri-Bonny,August,87.66,Diesel,2573.41,7638.04,Stormy,75.87,1500,58.08837174,OK,29.36,,
NG086,Oil Service Boat,Warri-Bonny,September,46.42,HFO,1176.1,3044.58,Moderate,81.75,1500,43.72511848,OK,25.34,,
NG086,Oil Service Boat,Escravos-Lagos,October,37.71,Diesel,1167.85,2928.03,Stormy,94.98,1500,51.76398833,OK,30.97,,
NG086,Oil Service Boat,Port Harcourt-Lagos,November,26.56,Diesel,838.39,2267.25,Calm,90.52,1500,56.90888554,OK,31.57,,
NG086,Oil Service Boat,Escravos-Lagos,December,115.51,HFO,4020.17,12003,Moderate,73.89,1500,69.27538741,LOW,34.80,,
NG087,Oil Service Boat,Port Harcourt-Lagos,January,94.39,Diesel,2499.01,6836.97,Calm,88.56,1500,48.28880178,OK,26.48,,
NG087,Oil Service Boat,Lagos-Apapa,February,20.08,Diesel,652.41,1936.77,Moderate,87.22,1500,64.30179283,OK,32.49,,
NG087,Oil Service Boat,Escravos-Lagos,March,69.46,HFO,2422.91,6070.69,Calm,75.98,1500,58.26557251,OK,34.88,,
NG087,Oil Service Boat,Escravos-Lagos,April,29.73,Diesel,828.93,2269.53,Stormy,93.32,1500,50.89202825,OK,27.88,,
NG087,Oil Service Boat,Lagos-Apapa,May,119.35,Diesel,3669.87,10672.42,Moderate,90.49,1500,59.6141321,OK,30.75,,
NG087,Oil Service Boat,Escravos-Lagos,June,149.22,HFO,4245.11,12516.02,Calm,89.78,1500,55.91752669,OK,28.45,,
NG087,Oil Service Boat,Warri-Bonny,July,96.46,HFO,2762.16,8073.99,Moderate,74.83,1500,55.80199046,LOW,28.64,,
NG087,Oil Service Boat,Port Harcourt-Lagos,August,110.5,Diesel,3829.91,10198.33,Calm,87.93,1500,61.52838612,OK,34.66,,
NG087,Oil Service Boat,Warri-Bonny,September,39.47,HFO,1093.35,3111.87,Calm,70.69,1500,52.56093235,LOW,27.70,,
NG087,Oil Service Boat,Escravos-Lagos,October,38.76,Diesel,1337.11,3677.54,Stormy,90.78,1500,63.25318197,OK,34.50,,
NG087,Oil Service Boat,Escravos-Lagos,November,119.06,Diesel,3305.5,9045.83,Calm,87.54,1500,50.65138026,OK,27.76,,
NG087,Oil Service Boat,Warri-Bonny,December,87.85,Diesel,3067.31,9172.5,Moderate,85.93,1500,69.60728515,OK,34.92,,
NG088,Surfer Boat,Escravos-Lagos,January,132.09,Diesel,2338.03,6801.3,Stormy,80.54,50,1029.797865,OK,17.70,,
NG088,Surfer Boat,Warri-Bonny,February,156.94,Diesel,2726.2,7105.63,Moderate,83.54,50,905.5218555,OK,17.37,,
NG088,Surfer Boat,Port Harcourt-Lagos,March,191.47,Diesel,2401.72,6719.46,Stormy,92.62,50,701.8812347,OK,12.54,,
NG088,Surfer Boat,Warri-Bonny,April,71.41,Diesel,816.84,2107.48,Moderate,73.67,50,590.2478644,LOW,11.44,,
NG088,Surfer Boat,Warri-Bonny,May,187.54,Diesel,3392.47,9342.74,Moderate,81.52,50,996.3463794,OK,18.09,,
NG088,Surfer Boat,Lagos-Apapa,June,180.7,Diesel,3096.62,7963.93,Moderate,87.31,50,881.4532374,OK,17.14,,
NG088,Surfer Boat,Lagos-Apapa,July,123.87,Diesel,1285.91,3606.63,Moderate,74.41,50,582.3250182,LOW,10.38,,
NG088,Surfer Boat,Port Harcourt-Lagos,August,81.7,Diesel,836.03,2299.81,Stormy,80.89,50,562.9889841,OK,10.23,,
NG088,Surfer Boat,Port Harcourt-Lagos,September,66.1,Diesel,1314.38,3802.27,Moderate,71.88,50,1150.459909,LOW,19.88,,
NG088,Surfer Boat,Lagos-Apapa,October,183.97,Diesel,2060.31,5251.52,Stormy,93.24,50,570.9104745,OK,11.20,,
NG088,Surfer Boat,Escravos-Lagos,November,122.76,Diesel,2307.49,6124.93,Moderate,76.32,50,997.8706419,OK,18.80,,
NG088,Surfer Boat,Escravos-Lagos,December,159.92,Diesel,2146.52,5426.64,Moderate,89.35,50,678.6693347,OK,13.42,,
NG089,Fishing Trawler,Warri-Bonny,January,82.71,HFO,2160.27,5821.08,Stormy,92.42,500,140.7587958,OK,26.12,,
NG089,Fishing Trawler,Warri-Bonny,February,155.75,Diesel,3907.27,10136.14,Moderate,76.48,500,130.1591011,OK,25.09,,
NG089,Fishing Trawler,Lagos-Apapa,March,119.4,HFO,2418.1,6706.53,Moderate,94.91,500,112.3371859,OK,20.25,,
NG089,Fishing Trawler,Lagos-Apapa,April,133.02,Diesel,3290.16,8961.68,Calm,76.83,500,134.7418433,OK,24.73,,
NG089,Fishing Trawler,Port Harcourt-Lagos,May,160.55,HFO,3433.19,10208.53,Calm,88.01,500,127.1694799,OK,21.38,,
NG089,Fishing Trawler,Warri-Bonny,June,82.39,Diesel,1907.49,4915.59,Calm,72.94,500,119.3249181,LOW,23.15,,
NG089,Fishing Trawler,Warri-Bonny,July,51.83,HFO,1046.85,2895.31,Moderate,85.21,500,111.7233263,OK,20.20,,
NG089,Fishing Trawler,Lagos-Apapa,August,78.98,HFO,1882.88,5493.58,Stormy,75.84,500,139.1131932,OK,23.84,,
NG089,Fishing Trawler,Port Harcourt-Lagos,September,132.72,HFO,3576.81,9563.69,Moderate,93.01,500,144.1182942,OK,26.95,,
NG089,Fishing Trawler,Port Harcourt-Lagos,October,194.42,Diesel,5505.24,16086.59,Calm,93.32,500,165.4828721,OK,28.32,,
NG089,Fishing Trawler,Warri-Bonny,November,89.97,Diesel,1804.05,5138.46,Stormy,91.2,500,114.2260754,OK,20.05,,
NG089,Fishing Trawler,Escravos-Lagos,December,80.5,HFO,2275.88,6511.42,Calm,71.62,500,161.7744099,LOW,28.27,,
NG090,Tanker Ship,Escravos-Lagos,January,170.41,Diesel,7649.51,22033.35,Calm,88.86,100000,1.292961094,OK,44.89,,
NG090,Tanker Ship,Warri-Bonny,February,401.99,HFO,12851.52,35694.86,Calm,93.79,100000,0.887953929,OK,31.97,,
NG090,Tanker Ship,Warri-Bonny,March,480.77,Diesel,16041.21,45448.92,Calm,91.84,100000,0.945336023,OK,33.37,,
NG090,Tanker Ship,Warri-Bonny,April,72.98,Diesel,2205.55,5899.71,Moderate,81,100000,0.808400932,OK,30.22,,
NG090,Tanker Ship,Lagos-Apapa,May,471.82,Diesel,20215.06,56129,Calm,80.85,100000,1.1896274,OK,42.84,,
NG090,Tanker Ship,Lagos-Apapa,June,347.23,HFO,11933.39,30710.22,Calm,87.31,100000,0.884434525,OK,34.37,,
NG090,Tanker Ship,Lagos-Apapa,July,409.5,HFO,15023.17,41839.62,Stormy,76.3,100000,1.021724542,OK,36.69,,
NG090,Tanker Ship,Lagos-Apapa,August,139.91,HFO,5612.47,16519.55,Stormy,76.96,100000,1.180726896,OK,40.11,,
NG090,Tanker Ship,Escravos-Lagos,September,460.79,Diesel,20146.18,50502.14,Calm,86.9,100000,1.095990364,OK,43.72,,
NG090,Tanker Ship,Lagos-Apapa,October,286.38,HFO,12557.11,35528.1,Moderate,85.74,100000,1.240592918,OK,43.85,,
NG090,Tanker Ship,Warri-Bonny,November,264.88,HFO,13135.67,33536.2,Moderate,80.73,100000,1.266090305,OK,49.59,,
NG090,Tanker Ship,Lagos-Apapa,December,168.51,HFO,7337.61,20960.98,Moderate,84.01,100000,1.243901252,OK,43.54,,
NG091,Tanker Ship,Warri-Bonny,January,258.79,HFO,9718.62,25374.78,Moderate,85.31,100000,0.980516249,OK,37.55,,
NG091,Tanker Ship,Escravos-Lagos,February,340.52,HFO,11534.55,30019.85,Calm,76.01,100000,0.881588453,OK,33.87,,
NG091,Tanker Ship,Port Harcourt-Lagos,March,481.55,Diesel,21503.19,62594.91,Calm,77.75,100000,1.29986315,OK,44.65,,
NG091,Tanker Ship,Warri-Bonny,April,468.84,HFO,22291.5,64023.74,Calm,86.7,100000,1.365577596,OK,47.55,,
NG091,Tanker Ship,Escravos-Lagos,May,345.89,Diesel,15077.31,45076.05,Stormy,70.75,100000,1.303190321,LOW,43.59,,
NG091,Tanker Ship,Escravos-Lagos,June,261.11,Diesel,12715.1,35201.36,Moderate,87.16,100000,1.348142928,OK,48.70,,
NG091,Tanker Ship,Lagos-Apapa,July,333.5,HFO,14947.42,41718.84,Calm,91.78,100000,1.25093973,OK,44.82,,
NG091,Tanker Ship,Lagos-Apapa,August,283.9,Diesel,12855.26,35673.84,Stormy,78.57,100000,1.256563579,OK,45.28,,
NG091,Tanker Ship,Lagos-Apapa,September,382.49,Diesel,12204.35,32408.43,Calm,92.74,100000,0.847301367,OK,31.91,,
NG091,Tanker Ship,Warri-Bonny,October,122.06,HFO,6026.92,17743.42,Moderate,91.7,100000,1.453663772,OK,49.38,,
NG091,Tanker Ship,Lagos-Apapa,November,137.59,HFO,6405.73,16970.72,Calm,83.35,100000,1.233426848,OK,46.56,,
NG091,Tanker Ship,Lagos-Apapa,December,142.39,Diesel,5713.57,16315.22,Stormy,91.72,100000,1.145812206,OK,40.13,,
NG092,Fishing Trawler,Lagos-Apapa,January,150.46,Diesel,3586.36,9536.72,Moderate,87.33,500,126.767513,OK,23.84,,
NG092,Fishing Trawler,Lagos-Apapa,February,145.65,Diesel,4228.53,11561.88,Calm,90.73,500,158.7625129,OK,29.03,,
NG092,Fishing Trawler,Warri-Bonny,March,117.93,Diesel,3498.16,9897.54,Moderate,91.9,500,167.85449,OK,29.66,,
NG092,Fishing Trawler,Lagos-Apapa,April,172.62,HFO,3645.56,10432.15,Moderate,72.05,500,120.8683814,LOW,21.12,,
NG092,Fishing Trawler,Warri-Bonny,May,86.3,Diesel,2437.63,6987.97,Moderate,83.89,500,161.9460023,OK,28.25,,
NG092,Fishing Trawler,Escravos-Lagos,June,54.9,HFO,1136.12,2946.21,Moderate,76.39,500,107.3300546,OK,20.69,,
NG092,Fishing Trawler,Lagos-Apapa,July,92.52,Diesel,2449.41,7132.7,Moderate,93.89,500,154.1872028,OK,26.47,,
NG092,Fishing Trawler,Lagos-Apapa,August,192.28,HFO,4537.87,12289.2,Stormy,92.08,500,127.826087,OK,23.60,,
NG092,Fishing Trawler,Warri-Bonny,September,56.93,HFO,1354.49,3727.43,Stormy,79.85,500,130.9478307,OK,23.79,,
NG092,Fishing Trawler,Escravos-Lagos,October,160.58,Diesel,4793.45,14333.11,Stormy,84.35,500,178.5167518,OK,29.85,,
NG092,Fishing Trawler,Escravos-Lagos,November,53.58,Diesel,1493.06,4311.16,Moderate,89.49,500,160.9242255,OK,27.87,,
NG092,Fishing Trawler,Port Harcourt-Lagos,December,175.22,Diesel,5109.36,14751.83,Moderate,77.41,500,168.3806643,OK,29.16,,
NG093,Fishing Trawler,Escravos-Lagos,January,74.99,HFO,1698.4,4800.45,Calm,92.18,500,128.0290705,OK,22.65,,
NG093,Fishing Trawler,Escravos-Lagos,February,81.1,Diesel,1676.37,4551.99,Calm,73.74,500,112.2562269,LOW,20.67,,
NG093,Fishing Trawler,Port Harcourt-Lagos,March,128.07,Diesel,2757.52,7080.94,Moderate,77.46,500,110.5792145,OK,21.53,,
NG093,Fishing Trawler,Warri-Bonny,April,154.35,HFO,3306.69,9001.61,Calm,81.47,500,116.6389375,OK,21.42,,
NG093,Fishing Trawler,Port Harcourt-Lagos,May,62.4,HFO,1532.24,4508.11,Moderate,89.19,500,144.4907051,OK,24.56,,
NG093,Fishing Trawler,Escravos-Lagos,June,137.36,Diesel,4084.15,12004.96,Moderate,75.74,500,174.7955737,OK,29.73,,
NG093,Fishing Trawler,Warri-Bonny,July,88.13,HFO,2396.21,6237.38,Calm,90.36,500,141.5495291,OK,27.19,,
NG093,Fishing Trawler,Lagos-Apapa,August,107.32,Diesel,2272.15,5827.09,Stormy,81.78,500,108.5928066,OK,21.17,,
NG093,Fishing Trawler,Lagos-Apapa,September,98.99,Diesel,2335.15,6320.38,Stormy,82.2,500,127.6973432,OK,23.59,,
NG093,Fishing Trawler,Escravos-Lagos,October,62.6,Diesel,1657.06,4584.55,Calm,75,500,146.471246,OK,26.47,,
NG093,Fishing Trawler,Warri-Bonny,November,183.26,HFO,5053,14336.02,Stormy,86.44,500,156.4555277,OK,27.57,,
NG093,Fishing Trawler,Lagos-Apapa,December,186.24,HFO,4126.02,11848.02,Moderate,88.95,500,127.2338918,OK,22.15,,
NG094,Oil Service Boat,Port Harcourt-Lagos,January,90.65,Diesel,2783.15,7069.54,Stormy,83.06,1500,51.99146902,OK,30.70,,
NG094,Oil Service Boat,Escravos-Lagos,February,48.59,Diesel,1534.2,3988.68,Moderate,76.16,1500,54.72566372,OK,31.57,,
NG094,Oil Service Boat,Warri-Bonny,March,83.5,HFO,2747.89,6890.03,Calm,85.25,1500,55.01021956,OK,32.91,,
NG094,Oil Service Boat,Escravos-Lagos,April,119.57,HFO,3891.75,11542.58,Moderate,78.39,1500,64.35605364,OK,32.55,,
NG094,Oil Service Boat,Port Harcourt-Lagos,May,60.98,Diesel,1696.71,4274.08,Moderate,71.3,1500,46.72657702,LOW,27.82,,
NG094,Oil Service Boat,Lagos-Apapa,June,81.81,Diesel,2093.66,5370.7,Calm,93.57,1500,43.76563582,OK,25.59,,
NG094,Oil Service Boat,Escravos-Lagos,July,110.71,HFO,3845.02,11138.28,Calm,93.43,1500,67.07180923,OK,34.73,,
NG094,Oil Service Boat,Escravos-Lagos,August,121.72,Diesel,3831.8,10048.57,Moderate,92.94,1500,55.03653193,OK,31.48,,
NG094,Oil Service Boat,Warri-Bonny,September,142.86,Diesel,4884.56,13363.5,Stormy,75.35,1500,62.36175276,OK,34.19,,
NG094,Oil Service Boat,Warri-Bonny,October,103.58,HFO,2959.76,7488.96,Moderate,76.28,1500,48.20081097,OK,28.57,,
NG094,Oil Service Boat,Port Harcourt-Lagos,November,144.37,Diesel,4870.22,14012.52,Moderate,82.7,1500,64.70651797,OK,33.73,,
NG094,Oil Service Boat,Escravos-Lagos,December,149.15,HFO,3895.54,10065.87,Calm,91.1,1500,44.99215555,OK,26.12,,
NG095,Oil Service Boat,Port Harcourt-Lagos,January,136.93,HFO,3806.64,10385.96,Moderate,89.91,1500,50.56578787,OK,27.80,,
NG095,Oil Service Boat,Lagos-Apapa,February,88.8,Diesel,2674.29,6995.11,Calm,82.53,1500,52.51584084,OK,30.12,,
NG095,Oil Service Boat,Port Harcourt-Lagos,March,60.34,HFO,1905.53,5705.65,Calm,84.82,1500,63.03889073,OK,31.58,,
NG095,Oil Service Boat,Escravos-Lagos,April,32.47,HFO,1024.21,2905.11,Calm,84.33,1500,59.64705882,OK,31.54,,
NG095,Oil Service Boat,Escravos-Lagos,May,68.69,HFO,2319.58,6734.34,Moderate,93,1500,65.35973213,OK,33.77,,
NG095,Oil Service Boat,Port Harcourt-Lagos,June,21.11,HFO,721.9,1819.61,Calm,73.01,1500,57.46439286,LOW,34.20,,
NG095,Oil Service Boat,Lagos-Apapa,July,133.48,HFO,4108.29,11145.18,Stormy,80.55,1500,55.66466886,OK,30.78,,
NG095,Oil Service Boat,Escravos-Lagos,August,61.37,HFO,1970.45,5186.55,Stormy,83.42,1500,56.34186084,OK,32.11,,
NG095,Oil Service Boat,Escravos-Lagos,September,21.02,Diesel,544.52,1402.74,Stormy,92.55,1500,44.48905804,OK,25.90,,
NG095,Oil Service Boat,Escravos-Lagos,October,30.86,HFO,795.85,2162.22,Calm,93.78,1500,46.7103046,OK,25.79,,
NG095,Oil Service Boat,Port Harcourt-Lagos,November,58.52,HFO,1944.49,5633.39,Moderate,94.66,1500,64.17623604,OK,33.23,,
NG095,Oil Service Boat,Escravos-Lagos,December,143.98,HFO,4230.35,12110.97,Calm,75.9,1500,56.07709404,OK,29.38,,
NG096,Surfer Boat,Port Harcourt-Lagos,January,90.07,Diesel,1643.8,4177.75,Calm,83.13,50,927.6673698,OK,18.25,,
NG096,Surfer Boat,Lagos-Apapa,February,104.75,Diesel,1529.23,4346.19,Calm,78.14,50,829.8214797,OK,14.60,,
NG096,Surfer Boat,Port Harcourt-Lagos,March,168.82,Diesel,2517.72,6599.34,Moderate,87.8,50,781.8196896,OK,14.91,,
NG096,Surfer Boat,Lagos-Apapa,April,171.93,Diesel,1925.52,5267.3,Moderate,80.69,50,612.7261095,OK,11.20,,
NG096,Surfer Boat,Escravos-Lagos,May,118.67,Diesel,1885.6,4954.32,Moderate,78.91,50,834.9742985,OK,15.89,,
NG096,Surfer Boat,Escravos-Lagos,June,21.42,Diesel,237.88,615.68,Moderate,71.97,50,574.8646125,LOW,11.11,,
NG096,Surfer Boat,Lagos-Apapa,July,195.28,Diesel,3310.69,9584.45,Calm,81.38,50,981.6110201,OK,16.95,,
NG096,Surfer Boat,Port Harcourt-Lagos,August,44.06,Diesel,855.01,2183.19,Calm,81.73,50,991.0077167,OK,19.41,,
NG096,Surfer Boat,Warri-Bonny,September,95.11,Diesel,1837.37,5231.88,Moderate,86.8,50,1100.174535,OK,19.32,,
NG096,Surfer Boat,Escravos-Lagos,October,138.09,Diesel,1380.9,4000.98,Moderate,88.86,50,579.4742559,OK,10.00,,
NG096,Surfer Boat,Escravos-Lagos,November,81.49,Diesel,1538.19,4219.42,Stormy,80.39,50,1035.567554,OK,18.88,,
NG096,Surfer Boat,Port Harcourt-Lagos,December,157.85,Diesel,2487.33,6948.34,Moderate,85.78,50,880.3725055,OK,15.76,,
NG097,Fishing Trawler,Escravos-Lagos,January,61.79,Diesel,1321.95,3543.18,Calm,74.4,500,114.6845768,LOW,21.39,,
NG097,Fishing Trawler,Lagos-Apapa,February,182.5,HFO,4670.49,13733.9,Calm,84.02,500,150.5084932,OK,25.59,,
NG097,Fishing Trawler,Escravos-Lagos,March,113.34,Diesel,3096.19,8236.87,Calm,74.98,500,145.3479795,LOW,27.32,,
NG097,Fishing Trawler,Escravos-Lagos,April,85.65,HFO,2452.83,6883.49,Moderate,88.95,500,160.7353182,OK,28.64,,
NG097,Fishing Trawler,Warri-Bonny,May,148.86,HFO,3307.48,9172.08,Stormy,70.25,500,123.2309553,LOW,22.22,,
NG097,Fishing Trawler,Lagos-Apapa,June,164.39,HFO,3524.04,9320.88,Calm,75.4,500,113.3995985,OK,21.44,,
NG097,Fishing Trawler,Escravos-Lagos,July,119.05,HFO,3416.24,10224.84,Calm,87.62,500,171.7738765,OK,28.70,,
NG097,Fishing Trawler,Escravos-Lagos,August,52.56,Diesel,1419.24,3732.3,Stormy,77.32,500,142.0205479,OK,27.00,,
NG097,Fishing Trawler,Warri-Bonny,September,158.36,Diesel,4570.2,12345.24,Stormy,74.91,500,155.9136145,LOW,28.86,,
NG097,Fishing Trawler,Escravos-Lagos,October,108,HFO,2533.47,7178.08,Calm,77.77,500,132.9274074,OK,23.46,,
NG097,Fishing Trawler,Port Harcourt-Lagos,November,173.47,Diesel,3601.39,9937.12,Moderate,76.9,500,114.5687439,OK,20.76,,
NG097,Fishing Trawler,Port Harcourt-Lagos,December,101.87,Diesel,2406.96,6145.38,Moderate,73.78,500,120.6514185,LOW,23.63,,
NG098,Tanker Ship,Lagos-Apapa,January,258.1,Diesel,10645.34,29836.94,Stormy,88.54,100000,1.156022472,OK,41.25,,
NG098,Tanker Ship,Port Harcourt-Lagos,February,154.45,HFO,6451.83,17408.53,Moderate,75.97,100000,1.127130463,OK,41.77,,
NG098,Tanker Ship,Port Harcourt-Lagos,March,231.15,HFO,11515.41,33303.18,Stormy,83.24,100000,1.440760545,OK,49.82,,
NG098,Tanker Ship,Escravos-Lagos,April,85.55,Diesel,4033.13,10949.78,Moderate,78.25,100000,1.279927528,OK,47.14,,
NG098,Tanker Ship,Escravos-Lagos,May,458.6,Diesel,19850.2,55944.19,Stormy,77.01,100000,1.219890754,OK,43.28,,
NG098,Tanker Ship,Escravos-Lagos,June,306.63,Diesel,11197.49,29374.7,Stormy,78.56,100000,0.957985194,OK,36.52,,
NG098,Tanker Ship,Port Harcourt-Lagos,July,59.63,Diesel,2627.45,7823.19,Stormy,73.43,100000,1.311955392,LOW,44.06,,
NG098,Tanker Ship,Warri-Bonny,August,186.6,HFO,6118.08,15629.37,Stormy,83.1,100000,0.837586817,OK,32.79,,
NG098,Tanker Ship,Port Harcourt-Lagos,September,193.61,Diesel,7705.56,21396.09,Calm,89.47,100000,1.105112856,OK,39.80,,
NG098,Tanker Ship,Port Harcourt-Lagos,October,463.72,Diesel,16628.78,42143.32,Calm,82.44,100000,0.908809626,OK,35.86,,
NG098,Tanker Ship,Lagos-Apapa,November,81.68,HFO,3169.97,8824.29,Stormy,78.3,100000,1.080348923,OK,38.81,,
NG098,Tanker Ship,Warri-Bonny,December,56.97,HFO,2726.68,6889.4,Stormy,70.06,100000,1.209303142,LOW,47.86,,
NG099,Tanker Ship,Escravos-Lagos,January,66.84,HFO,2565.72,7522.32,Stormy,89.61,100000,1.125421903,OK,38.39,,
NG099,Tanker Ship,Port Harcourt-Lagos,February,381.96,Diesel,12970.85,37498.24,Calm,85.12,100000,0.981732119,OK,33.96,,
NG099,Tanker Ship,Port Harcourt-Lagos,March,363.68,Diesel,12802.55,34976.27,Stormy,86.87,100000,0.961732017,OK,35.20,,
NG099,Tanker Ship,Warri-Bonny,April,333.76,Diesel,14351.64,37793.69,Calm,70.7,100000,1.132361278,LOW,43.00,,
NG099,Tanker Ship,Lagos-Apapa,May,437.8,Diesel,13673.2,40889.77,Stormy,77.9,100000,0.933982869,OK,31.23,,
NG099,Tanker Ship,Lagos-Apapa,June,69.56,HFO,2858.44,7289.6,Calm,92.39,100000,1.047958597,OK,41.09,,
NG099,Tanker Ship,Escravos-Lagos,July,332.91,HFO,11325.98,29550.99,Calm,78.96,100000,0.887657024,OK,34.02,,
NG099,Tanker Ship,Port Harcourt-Lagos,August,422.29,Diesel,16497.91,44354.24,Moderate,84.8,100000,1.050326553,OK,39.07,,
NG099,Tanker Ship,Escravos-Lagos,September,310.5,Diesel,13078.11,34316.03,Moderate,92.14,100000,1.105186151,OK,42.12,,
NG099,Tanker Ship,Lagos-Apapa,October,325.38,Diesel,12095.61,32625.19,Calm,74.02,100000,1.002679636,LOW,37.17,,
NG099,Tanker Ship,Port Harcourt-Lagos,November,207.58,Diesel,8808.92,24198.72,Stormy,72.44,100000,1.165753926,LOW,42.44,,
NG099,Tanker Ship,Port Harcourt-Lagos,December,106.48,HFO,4324.16,12260.96,Stormy,89.38,100000,1.15148009,OK,40.61,,
